"0","111000110","初診","113008610","退院時共同指導料１（在宅療養支援診療所）","2","0","0","20100401","99999999"
"0","111000110","初診","113008710","退院時共同指導料１（１以外）","2","0","0","20100401","99999999"
"0","111000110","初診","113014370","退院時共同指導料特別管理指導加算","2","0","0","20120401","99999999"
"0","111000110","初診","113015810","地域包括診療料","1","0","0","20140401","99999999"
"0","111000110","初診","113016270","地域包括診療料（再診時時間外）加算","1","0","0","20160401","99999999"
"0","111000110","初診","113016370","地域包括診療料（再診時休日）加算","1","0","0","20160401","99999999"
"0","111000110","初診","113016470","地域包括診療料（再診時深夜）加算","1","0","0","20160401","99999999"
"0","111000110","初診","113016570","地域包括診療料（再診時乳幼児時間外）加算","1","0","0","20160401","99999999"
"0","111000110","初診","113016670","地域包括診療料（再診時乳幼児休日）加算","1","0","0","20160401","99999999"
"0","111000110","初診","113016770","地域包括診療料（再診時乳幼児深夜）加算","1","0","0","20160401","99999999"
"0","111000110","初診","113016870","地域包括診療料（再診時時間外特例医療機関）加算","1","0","0","20160401","99999999"
"0","111000110","初診","113016970","地域包括診療料（再診時乳幼児時間外特例医療機関）加算","1","0","0","20160401","99999999"
"0","111000110","初診","113017070","小児科地域包括診療料（再診時乳幼児夜間）加算","1","0","0","20160401","99999999"
"0","111000110","初診","113017170","小児科地域包括診療料（再診時乳幼児休日）加算","1","0","0","20160401","99999999"
"0","111000110","初診","113017270","小児科地域包括診療料（再診時乳幼児深夜）加算","1","0","0","20160401","99999999"
"0","111000110","初診","113017370","地域包括診療料（再診時夜間・早朝等）加算","1","0","0","20160401","99999999"
"0","111000110","初診","113018410","認知症地域包括診療料","1","0","0","20160401","99999999"
"0","111000110","初診","113018570","認知症地域包括診療料（再診時時間外）加算","1","0","0","20160401","99999999"
"0","111000110","初診","113018670","認知症地域包括診療料（再診時休日）加算","1","0","0","20160401","99999999"
"0","111000110","初診","113018770","認知症地域包括診療料（再診時深夜）加算","1","0","0","20160401","99999999"
"0","111000110","初診","113018870","認知症地域包括診療料（再診時乳幼児時間外）加算","1","0","0","20160401","99999999"
"0","111000110","初診","113018970","認知症地域包括診療料（再診時乳幼児休日）加算","1","0","0","20160401","99999999"
"0","111000110","初診","113019070","認知症地域包括診療料（再診時乳幼児深夜）加算","1","0","0","20160401","99999999"
"0","111000110","初診","113019170","認知症地域包括診療料（再診時時間外特例医療機関）加算","1","0","0","20160401","99999999"
"0","111000110","初診","113019270","認知症地域包括診療料（再診時乳幼児時間外特例医療機関）加算","1","0","0","20160401","99999999"
"0","111000110","初診","113019370","小児科認知症地域包括診療料（再診時乳幼児夜間）加算","1","0","0","20160401","99999999"
"0","111000110","初診","113019470","小児科認知症地域包括診療料（再診時乳幼児休日）加算","1","0","0","20160401","99999999"
"0","111000110","初診","113019570","小児科認知症地域包括診療料（再診時乳幼児深夜）加算","1","0","0","20160401","99999999"
"0","111000110","初診","113019670","認知症地域包括診療料（再診時夜間・早朝等）加算","1","0","0","20160401","99999999"
"0","111000110","初診","114001110","在宅患者訪問診療料（同一建物居住者以外）","1","0","0","20100401","99999999"
"0","111000110","初診","114015410","在宅患者緊急時等カンファレンス料","3","0","0","20100401","99999999"
"0","111000110","初診","114018170","在宅ターミナルケア加算（機能強化した在支診等）（病床あり）","1","0","0","20120401","99999999"
"0","111000110","初診","114018270","在宅ターミナルケア加算（機能強化した在支診等）（病床なし）","1","0","0","20120401","99999999"
"0","111000110","初診","114018370","在宅ターミナルケア加算（在支診等）","1","0","0","20120401","99999999"
"0","111000110","初診","114018470","在宅ターミナルケア加算（在支診等以外）","1","0","0","20120401","99999999"
"0","111000110","初診","114018570","看取り加算（在宅患者訪問診療料・往診料）","1","0","0","20120401","99999999"
"0","111000110","初診","114018670","死亡診断加算（在宅患者訪問診療料）","1","0","0","20120401","99999999"
"0","111000110","初診","114030310","在宅患者訪問診療料（同一建物居住者）","1","0","0","20160401","99999999"
"0","111000110","初診","114030470","在宅緩和ケア充実診療所・病院加算（在宅患者訪問診療料）","1","0","0","20160401","99999999"
"0","111000110","初診","114030570","在宅療養実績加算１（在宅患者訪問診療料）","1","0","0","20160401","99999999"
"0","111000110","初診","114030670","在宅療養実績加算２（在宅患者訪問診療料）","1","0","0","20160401","99999999"
"0","111000110","初診","180010510","開放型病院共同指導料（１）","2","0","0","20100401","99999999"
"0","111000470","乳幼児育児栄養指導料","190136810","栄養サポートチーム加算","2","0","0","20100401","99999999"
"0","111010770","小児科外来診療料（初診時時間外特例医療機関）加算","113020170","小児かかりつけ診療料（初診時乳幼児時間外）加算","2","0","0","20160401","99999999"
"0","111010770","小児科外来診療料（初診時時間外特例医療機関）加算","113020270","小児かかりつけ診療料（初診時乳幼児休日）加算","2","0","0","20160401","99999999"
"0","111010770","小児科外来診療料（初診時時間外特例医療機関）加算","113020370","小児かかりつけ診療料（初診時乳幼児深夜）加算","2","0","0","20160401","99999999"
"0","111010770","小児科外来診療料（初診時時間外特例医療機関）加算","113020470","小児かかりつけ診療料（初診時時間外特例医療機関）加算","2","0","0","20160401","99999999"
"0","111010770","小児科外来診療料（初診時時間外特例医療機関）加算","113020570","小児科小児かかりつけ診療料（初診時乳幼児夜間）加算","2","0","0","20160401","99999999"
"0","111010770","小児科外来診療料（初診時時間外特例医療機関）加算","113020670","小児科小児かかりつけ診療料（初診時乳幼児休日）加算","2","0","0","20160401","99999999"
"0","111010770","小児科外来診療料（初診時時間外特例医療機関）加算","113020770","小児科小児かかりつけ診療料（初診時乳幼児深夜）加算","2","0","0","20160401","99999999"
"0","111010770","小児科外来診療料（初診時時間外特例医療機関）加算","113020870","小児かかりつけ診療料（再診時乳幼児時間外）加算","2","0","0","20160401","99999999"
"0","111010770","小児科外来診療料（初診時時間外特例医療機関）加算","113020970","小児かかりつけ診療料（再診時乳幼児休日）加算","2","0","0","20160401","99999999"
"0","111010770","小児科外来診療料（初診時時間外特例医療機関）加算","113021070","小児かかりつけ診療料（再診時乳幼児深夜）加算","2","0","0","20160401","99999999"
"0","111010770","小児科外来診療料（初診時時間外特例医療機関）加算","113021170","小児かかりつけ診療料（再診時時間外特例医療機関）加算","2","0","0","20160401","99999999"
"0","111010770","小児科外来診療料（初診時時間外特例医療機関）加算","113021270","小児科小児かかりつけ診療料（再診時乳幼児夜間）加算","2","0","0","20160401","99999999"
"0","111010770","小児科外来診療料（初診時時間外特例医療機関）加算","113021370","小児科小児かかりつけ診療料（再診時乳幼児休日）加算","2","0","0","20160401","99999999"
"0","111010770","小児科外来診療料（初診時時間外特例医療機関）加算","113021470","小児科小児かかりつけ診療料（再診時乳幼児深夜）加算","2","0","0","20160401","99999999"
"0","111010770","小児科外来診療料（初診時時間外特例医療機関）加算","113021570","小児かかりつけ診療料（外来診療料乳幼児時間外）加算","2","0","0","20160401","99999999"
"0","111010770","小児科外来診療料（初診時時間外特例医療機関）加算","113021670","小児かかりつけ診療料（外来診療料乳幼児休日）加算","2","0","0","20160401","99999999"
"0","111010770","小児科外来診療料（初診時時間外特例医療機関）加算","113021770","小児かかりつけ診療料（外来診療料乳幼児深夜）加算","2","0","0","20160401","99999999"
"0","111010770","小児科外来診療料（初診時時間外特例医療機関）加算","113021870","小児かかりつけ診療料（外来診療料時間外特例医療機関）加算","2","0","0","20160401","99999999"
"0","111010770","小児科外来診療料（初診時時間外特例医療機関）加算","113021970","小児科小児かかりつけ診療料（外来診療料乳幼児夜間）加算","2","0","0","20160401","99999999"
"0","111010770","小児科外来診療料（初診時時間外特例医療機関）加算","113022070","小児科小児かかりつけ診療料（外来診療料乳幼児休日）加算","2","0","0","20160401","99999999"
"0","111010770","小児科外来診療料（初診時時間外特例医療機関）加算","113022170","小児科小児かかりつけ診療料（外来診療料乳幼児深夜）加算","2","0","0","20160401","99999999"
"0","111011810","初診（同一日複数科受診時の２科目）","113008610","退院時共同指導料１（在宅療養支援診療所）","2","0","0","20100401","99999999"
"0","111011810","初診（同一日複数科受診時の２科目）","113008710","退院時共同指導料１（１以外）","2","0","0","20100401","99999999"
"0","111011810","初診（同一日複数科受診時の２科目）","113014370","退院時共同指導料特別管理指導加算","2","0","0","20120401","99999999"
"0","111011810","初診（同一日複数科受診時の２科目）","113015810","地域包括診療料","1","0","0","20140401","99999999"
"0","111011810","初診（同一日複数科受診時の２科目）","113016270","地域包括診療料（再診時時間外）加算","1","0","0","20160401","99999999"
"0","111011810","初診（同一日複数科受診時の２科目）","113016370","地域包括診療料（再診時休日）加算","1","0","0","20160401","99999999"
"0","111011810","初診（同一日複数科受診時の２科目）","113016470","地域包括診療料（再診時深夜）加算","1","0","0","20160401","99999999"
"0","111011810","初診（同一日複数科受診時の２科目）","113016570","地域包括診療料（再診時乳幼児時間外）加算","1","0","0","20160401","99999999"
"0","111011810","初診（同一日複数科受診時の２科目）","113016670","地域包括診療料（再診時乳幼児休日）加算","1","0","0","20160401","99999999"
"0","111011810","初診（同一日複数科受診時の２科目）","113016770","地域包括診療料（再診時乳幼児深夜）加算","1","0","0","20160401","99999999"
"0","111011810","初診（同一日複数科受診時の２科目）","113016870","地域包括診療料（再診時時間外特例医療機関）加算","1","0","0","20160401","99999999"
"0","111011810","初診（同一日複数科受診時の２科目）","113016970","地域包括診療料（再診時乳幼児時間外特例医療機関）加算","1","0","0","20160401","99999999"
"0","111011810","初診（同一日複数科受診時の２科目）","113017070","小児科地域包括診療料（再診時乳幼児夜間）加算","1","0","0","20160401","99999999"
"0","111011810","初診（同一日複数科受診時の２科目）","113017170","小児科地域包括診療料（再診時乳幼児休日）加算","1","0","0","20160401","99999999"
"0","111011810","初診（同一日複数科受診時の２科目）","113017270","小児科地域包括診療料（再診時乳幼児深夜）加算","1","0","0","20160401","99999999"
"0","111011810","初診（同一日複数科受診時の２科目）","113017370","地域包括診療料（再診時夜間・早朝等）加算","1","0","0","20160401","99999999"
"0","111011810","初診（同一日複数科受診時の２科目）","113018410","認知症地域包括診療料","1","0","0","20160401","99999999"
"0","111011810","初診（同一日複数科受診時の２科目）","113018570","認知症地域包括診療料（再診時時間外）加算","1","0","0","20160401","99999999"
"0","111011810","初診（同一日複数科受診時の２科目）","113018670","認知症地域包括診療料（再診時休日）加算","1","0","0","20160401","99999999"
"0","111011810","初診（同一日複数科受診時の２科目）","113018770","認知症地域包括診療料（再診時深夜）加算","1","0","0","20160401","99999999"
"0","111011810","初診（同一日複数科受診時の２科目）","113018870","認知症地域包括診療料（再診時乳幼児時間外）加算","1","0","0","20160401","99999999"
"0","111011810","初診（同一日複数科受診時の２科目）","113018970","認知症地域包括診療料（再診時乳幼児休日）加算","1","0","0","20160401","99999999"
"0","111011810","初診（同一日複数科受診時の２科目）","113019070","認知症地域包括診療料（再診時乳幼児深夜）加算","1","0","0","20160401","99999999"
"0","111011810","初診（同一日複数科受診時の２科目）","113019170","認知症地域包括診療料（再診時時間外特例医療機関）加算","1","0","0","20160401","99999999"
"0","111011810","初診（同一日複数科受診時の２科目）","113019270","認知症地域包括診療料（再診時乳幼児時間外特例医療機関）加算","1","0","0","20160401","99999999"
"0","111011810","初診（同一日複数科受診時の２科目）","113019370","小児科認知症地域包括診療料（再診時乳幼児夜間）加算","1","0","0","20160401","99999999"
"0","111011810","初診（同一日複数科受診時の２科目）","113019470","小児科認知症地域包括診療料（再診時乳幼児休日）加算","1","0","0","20160401","99999999"
"0","111011810","初診（同一日複数科受診時の２科目）","113019570","小児科認知症地域包括診療料（再診時乳幼児深夜）加算","1","0","0","20160401","99999999"
"0","111011810","初診（同一日複数科受診時の２科目）","113019670","認知症地域包括診療料（再診時夜間・早朝等）加算","1","0","0","20160401","99999999"
"0","111011810","初診（同一日複数科受診時の２科目）","114001110","在宅患者訪問診療料（同一建物居住者以外）","1","0","0","20100401","99999999"
"0","111011810","初診（同一日複数科受診時の２科目）","114015410","在宅患者緊急時等カンファレンス料","3","0","0","20100401","99999999"
"0","111011810","初診（同一日複数科受診時の２科目）","114018170","在宅ターミナルケア加算（機能強化した在支診等）（病床あり）","1","0","0","20120401","99999999"
"0","111011810","初診（同一日複数科受診時の２科目）","114018270","在宅ターミナルケア加算（機能強化した在支診等）（病床なし）","1","0","0","20120401","99999999"
"0","111011810","初診（同一日複数科受診時の２科目）","114018370","在宅ターミナルケア加算（在支診等）","1","0","0","20120401","99999999"
"0","111011810","初診（同一日複数科受診時の２科目）","114018470","在宅ターミナルケア加算（在支診等以外）","1","0","0","20120401","99999999"
"0","111011810","初診（同一日複数科受診時の２科目）","114018570","看取り加算（在宅患者訪問診療料・往診料）","1","0","0","20120401","99999999"
"0","111011810","初診（同一日複数科受診時の２科目）","114018670","死亡診断加算（在宅患者訪問診療料）","1","0","0","20120401","99999999"
"0","111011810","初診（同一日複数科受診時の２科目）","114030310","在宅患者訪問診療料（同一建物居住者）","1","0","0","20160401","99999999"
"0","111011810","初診（同一日複数科受診時の２科目）","114030470","在宅緩和ケア充実診療所・病院加算（在宅患者訪問診療料）","1","0","0","20160401","99999999"
"0","111011810","初診（同一日複数科受診時の２科目）","114030570","在宅療養実績加算１（在宅患者訪問診療料）","1","0","0","20160401","99999999"
"0","111011810","初診（同一日複数科受診時の２科目）","114030670","在宅療養実績加算２（在宅患者訪問診療料）","1","0","0","20160401","99999999"
"0","111011810","初診（同一日複数科受診時の２科目）","180010510","開放型病院共同指導料（１）","2","0","0","20100401","99999999"
"0","111012510","初診（文書による紹介がない患者）","113008610","退院時共同指導料１（在宅療養支援診療所）","2","0","0","20130401","99999999"
"0","111012510","初診（文書による紹介がない患者）","113008710","退院時共同指導料１（１以外）","2","0","0","20130401","99999999"
"0","111012510","初診（文書による紹介がない患者）","113014370","退院時共同指導料特別管理指導加算","2","0","0","20130401","99999999"
"0","111012510","初診（文書による紹介がない患者）","113015810","地域包括診療料","1","0","0","20140401","99999999"
"0","111012510","初診（文書による紹介がない患者）","113016270","地域包括診療料（再診時時間外）加算","1","0","0","20160401","99999999"
"0","111012510","初診（文書による紹介がない患者）","113016370","地域包括診療料（再診時休日）加算","1","0","0","20160401","99999999"
"0","111012510","初診（文書による紹介がない患者）","113016470","地域包括診療料（再診時深夜）加算","1","0","0","20160401","99999999"
"0","111012510","初診（文書による紹介がない患者）","113016570","地域包括診療料（再診時乳幼児時間外）加算","1","0","0","20160401","99999999"
"0","111012510","初診（文書による紹介がない患者）","113016670","地域包括診療料（再診時乳幼児休日）加算","1","0","0","20160401","99999999"
"0","111012510","初診（文書による紹介がない患者）","113016770","地域包括診療料（再診時乳幼児深夜）加算","1","0","0","20160401","99999999"
"0","111012510","初診（文書による紹介がない患者）","113016870","地域包括診療料（再診時時間外特例医療機関）加算","1","0","0","20160401","99999999"
"0","111012510","初診（文書による紹介がない患者）","113016970","地域包括診療料（再診時乳幼児時間外特例医療機関）加算","1","0","0","20160401","99999999"
"0","111012510","初診（文書による紹介がない患者）","113017070","小児科地域包括診療料（再診時乳幼児夜間）加算","1","0","0","20160401","99999999"
"0","111012510","初診（文書による紹介がない患者）","113017170","小児科地域包括診療料（再診時乳幼児休日）加算","1","0","0","20160401","99999999"
"0","111012510","初診（文書による紹介がない患者）","113017270","小児科地域包括診療料（再診時乳幼児深夜）加算","1","0","0","20160401","99999999"
"0","111012510","初診（文書による紹介がない患者）","113017370","地域包括診療料（再診時夜間・早朝等）加算","1","0","0","20160401","99999999"
"0","111012510","初診（文書による紹介がない患者）","113018410","認知症地域包括診療料","1","0","0","20160401","99999999"
"0","111012510","初診（文書による紹介がない患者）","113018570","認知症地域包括診療料（再診時時間外）加算","1","0","0","20160401","99999999"
"0","111012510","初診（文書による紹介がない患者）","113018670","認知症地域包括診療料（再診時休日）加算","1","0","0","20160401","99999999"
"0","111012510","初診（文書による紹介がない患者）","113018770","認知症地域包括診療料（再診時深夜）加算","1","0","0","20160401","99999999"
"0","111012510","初診（文書による紹介がない患者）","113018870","認知症地域包括診療料（再診時乳幼児時間外）加算","1","0","0","20160401","99999999"
"0","111012510","初診（文書による紹介がない患者）","113018970","認知症地域包括診療料（再診時乳幼児休日）加算","1","0","0","20160401","99999999"
"0","111012510","初診（文書による紹介がない患者）","113019070","認知症地域包括診療料（再診時乳幼児深夜）加算","1","0","0","20160401","99999999"
"0","111012510","初診（文書による紹介がない患者）","113019170","認知症地域包括診療料（再診時時間外特例医療機関）加算","1","0","0","20160401","99999999"
"0","111012510","初診（文書による紹介がない患者）","113019270","認知症地域包括診療料（再診時乳幼児時間外特例医療機関）加算","1","0","0","20160401","99999999"
"0","111012510","初診（文書による紹介がない患者）","113019370","小児科認知症地域包括診療料（再診時乳幼児夜間）加算","1","0","0","20160401","99999999"
